resultId,raceId,driverId,constructorId,number,grid,finishPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,forename,surname,driverName,gridPosition,Grand Prix,year
22287,907,13,3,19,1,4,4,4,12.0,71,17.358,5292334,63,4,72.586,214.553,1,Felipe,Massa,Felipe Massa,1.0,Austrian Grand Prix,2014
22288,907,4,6,14,4,5,5,5,10.0,71,18.553,5293529,58,5,72.595,214.527,1,Fernando,Alonso,Fernando Alonso,4.0,Austrian Grand Prix,2014
22289,907,815,10,11,15,6,6,6,8.0,71,28.546,5303522,59,1,72.142,215.874,1,Sergio,Pérez,Sergio Pérez,11.0,Austrian Grand Prix,2014
22290,907,825,1,20,6,7,7,7,6.0,71,32.031,5307007,53,7,72.746,214.081,1,Kevin,Magnussen,Kevin Magnussen,6.0,Austrian Grand Prix,2014
22291,907,817,9,3,5,8,8,8,4.0,71,43.522,5318498,55,10,73.06,213.161,1,Daniel,Ricciardo,Daniel Ricciardo,5.0,Austrian Grand Prix,2014
22292,907,807,10,27,10,9,9,9,2.0,71,44.137,5319113,60,11,73.156,212.882,1,Nico,Hülkenberg,Nico Hülkenberg,10.0,Austrian Grand Prix,2014
22293,907,8,6,7,8,10,10,10,1.0,71,47.777,5322753,55,9,72.884,213.676,1,Kimi,Räikkönen,Kimi Räikkönen,8.0,Austrian Grand Prix,2014
22294,907,18,1,22,11,11,11,11,0.0,71,50.966,5325942,60,8,72.858,213.752,1,Jenson,Button,Jenson Button,12.0,Austrian Grand Prix,2014
22295,907,813,208,13,13,12,12,12,0.0,70,\N,\N,64,12,73.187,212.791,11,Pastor,Maldonado,Pastor Maldonado,14.0,Austrian Grand Prix,2014
22296,907,16,15,99,16,13,13,13,0.0,70,\N,\N,59,14,73.709,211.284,11,Adrian,Sutil,Adrian Sutil,17.0,Austrian Grand Prix,2014
22297,907,154,208,8,22,14,14,14,0.0,70,\N,\N,42,15,73.953,210.587,11,Romain,Grosjean,Romain Grosjean,16.0,Austrian Grand Prix,2014
22298,907,824,206,17,18,15,15,15,0.0,69,\N,\N,65,19,74.476,209.108,12,Jules,Bianchi,Jules Bianchi,19.0,Austrian Grand Prix,2014
22299,907,155,207,10,19,16,16,16,0.0,69,\N,\N,40,22,75.274,206.892,12,Kamui,Kobayashi,Kamui Kobayashi,20.0,Austrian Grand Prix,2014
22300,907,820,206,4,21,17,17,17,0.0,69,\N,\N,40,21,74.847,208.072,12,Max,Chilton,Max Chilton,21.0,Austrian Grand Prix,2014
22301,907,828,207,9,20,18,18,18,0.0,69,\N,\N,33,20,74.672,208.56,12,Marcus,Ericsson,Marcus Ericsson,22.0,Austrian Grand Prix,2014
22302,907,821,15,21,17,19,19,19,0.0,69,\N,\N,53,16,74.036,210.351,12,Esteban,Gutiérrez,Esteban Gutiérrez,18.0,Austrian Grand Prix,2014
22303,907,818,5,25,14,\N,R,20,0.0,59,\N,\N,55,13,73.317,212.414,23,Jean-Éric,Vergne,Jean-Éric Vergne,15.0,Austrian Grand Prix,2014
22304,907,20,9,1,12,\N,R,21,0.0,34,\N,\N,30,17,74.254,209.734,10,Sebastian,Vettel,Sebastian Vettel,13.0,Austrian Grand Prix,2014
22305,907,826,5,26,7,\N,R,22,0.0,24,\N,\N,23,18,74.332,209.514,22,Daniil,Kvyat,Daniil Kvyat,7.0,Austrian Grand Prix,2014
22306,908,1,131,44,6,1,1,1,25.0,52,26:52.1,8812094,26,1,97.176,218.239,1,Lewis,Hamilton,Lewis Hamilton,6.0,British Grand Prix,2014
22307,908,822,3,77,14,2,2,2,18.0,52,30.135,8842229,34,4,98.264,215.822,1,Valtteri,Bottas,Valtteri Bottas,17.0,British Grand Prix,2014
22308,908,817,9,3,8,3,3,3,15.0,52,46.495,8858589,34,7,98.459,215.395,1,Daniel,Ricciardo,Daniel Ricciardo,8.0,British Grand Prix,2014
22309,908,18,1,22,3,4,4,4,12.0,52,47.39,8859484,52,5,98.284,215.778,1,Jenson,Button,Jenson Button,3.0,British Grand Prix,2014
22310,908,20,9,1,2,5,5,5,10.0,52,53.864,8865958,52,2,97.481,217.556,1,Sebastian,Vettel,Sebastian Vettel,2.0,British Grand Prix,2014
22311,908,4,6,14,16,6,6,6,8.0,52,59.946,8872040,52,8,98.587,215.115,1,Fernando,Alonso,Fernando Alonso,19.0,British Grand Prix,2014
22312,908,825,1,20,5,7,7,7,6.0,52,+1:02.563,8874657,32,10,98.677,214.919,1,Kevin,Magnussen,Kevin Magnussen,5.0,British Grand Prix,2014
22313,908,807,10,27,4,8,8,8,4.0,52,+1:28.692,8900786,52,9,98.625,215.032,1,Nico,Hülkenberg,Nico Hülkenberg,4.0,British Grand Prix,2014
22314,908,826,5,26,9,9,9,9,2.0,52,+1:29.340,8901434,45,6,98.407,215.509,1,Daniil,Kvyat,Daniil Kvyat,9.0,British Grand Prix,2014
22315,908,818,5,25,10,10,10,10,1.0,51,\N,\N,44,13,99.261,213.654,11,Jean-Éric,Vergne,Jean-Éric Vergne,10.0,British Grand Prix,2014
22316,908,815,10,11,7,11,11,11,0.0,51,\N,\N,41,11,98.716,214.834,11,Sergio,Pérez,Sergio Pérez,7.0,British Grand Prix,2014
22317,908,154,208,8,11,12,12,12,0.0,51,\N,\N,48,12,98.919,214.393,11,Romain,Grosjean,Romain Grosjean,11.0,British Grand Prix,2014
22318,908,16,15,99,13,13,13,13,0.0,51,\N,\N,34,15,100.041,211.989,11,Adrian,Sutil,Adrian Sutil,16.0,British Grand Prix,2014
22319,908,824,206,17,12,14,14,14,0.0,51,\N,\N,51,14,99.961,212.158,11,Jules,Bianchi,Jules Bianchi,12.0,British Grand Prix,2014
22320,908,155,207,10,22,15,15,15,0.0,50,\N,\N,31,18,101.462,209.02,12,Kamui,Kobayashi,Kamui Kobayashi,22.0,British Grand Prix,2014
22321,908,820,206,4,17,16,16,16,0.0,50,\N,\N,50,17,100.399,211.233,12,Max,Chilton,Max Chilton,13.0,British Grand Prix,2014
22322,908,813,208,13,20,17,17,17,0.0,49,\N,\N,48,16,100.314,211.412,13,Pastor,Maldonado,Pastor Maldonado,15.0,British Grand Prix,2014
22323,908,3,131,6,1,\N,R,18,0.0,28,\N,\N,26,3,98.091,216.203,6,Nico,Rosberg,Nico Rosberg,1.0,British Grand Prix,2014
22324,908,828,207,9,21,\N,R,19,0.0,11,\N,\N,7,20,104.319,203.295,22,Marcus,Ericsson,Marcus Ericsson,21.0,British Grand Prix,2014
22325,908,821,15,21,19,\N,R,20,0.0,9,\N,\N,7,19,102.566,206.77,4,Esteban,Gutiérrez,Esteban Gutiérrez,14.0,British Grand Prix,2014
22326,908,13,3,19,15,\N,R,21,0.0,0,\N,\N,\N,0,\N,\N,4,Felipe,Massa,Felipe Massa,18.0,British Grand Prix,2014
22327,908,8,6,7,18,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,4,Kimi,Räikkönen,Kimi Räikkönen,20.0,British Grand Prix,2014
22328,909,3,131,6,1,1,1,1,25.0,67,33:42.9,5622914,67,6,81.298,202.543,1,Nico,Rosberg,Nico Rosberg,1.0,German Grand Prix,2014
22329,909,822,3,77,2,2,2,2,18.0,67,20.789,5643703,45,9,81.494,202.056,1,Valtteri,Bottas,Valtteri Bottas,2.0,German Grand Prix,2014
22330,909,1,131,44,20,3,3,3,15.0,67,22.53,5645444,53,1,79.908,206.066,1,Lewis,Hamilton,Lewis Hamilton,16.0,German Grand Prix,2014
22331,909,20,9,1,6,4,4,4,12.0,67,44.014,5666928,39,10,81.545,201.93,1,Sebastian,Vettel,Sebastian Vettel,6.0,German Grand Prix,2014
22332,909,4,6,14,7,5,5,5,10.0,67,52.467,5675381,57,3,80.548,204.429,1,Fernando,Alonso,Fernando Alonso,7.0,German Grand Prix,2014
22333,909,817,9,3,5,6,6,6,8.0,67,52.549,5675463,53,5,80.846,203.676,1,Daniel,Ricciardo,Daniel Ricciardo,5.0,German Grand Prix,2014
22334,909,807,10,27,9,7,7,7,6.0,67,+1:04.178,5687092,44,13,82.098,200.57,1,Nico,Hülkenberg,Nico Hülkenberg,9.0,German Grand Prix,2014
22335,909,18,1,22,11,8,8,8,4.0,67,+1:24.711,5707625,64,8,81.346,202.424,1,Jenson,Button,Jenson Button,11.0,German Grand Prix,2014
22336,909,825,1,20,4,9,9,9,2.0,66,\N,\N,56,2,80.224,205.255,11,Kevin,Magnussen,Kevin Magnussen,4.0,German Grand Prix,2014
22337,909,815,10,11,10,10,10,10,1.0,66,\N,\N,54,4,80.752,203.913,11,Sergio,Pérez,Sergio Pérez,10.0,German Grand Prix,2014
22338,909,8,6,7,12,11,11,11,0.0,66,\N,\N,55,7,81.338,202.444,11,Kimi,Räikkönen,Kimi Räikkönen,12.0,German Grand Prix,2014
22339,909,813,208,13,18,12,12,12,0.0,66,\N,\N,41,15,82.305,200.065,11,Pastor,Maldonado,Pastor Maldonado,19.0,German Grand Prix,2014
22340,909,818,5,25,13,13,13,13,0.0,66,\N,\N,58,11,81.876,201.113,11,Jean-Éric,Vergne,Jean-Éric Vergne,13.0,German Grand Prix,2014
22341,909,821,15,21,16,14,14,14,0.0,66,\N,\N,61,12,82.008,200.79,11,Esteban,Gutiérrez,Esteban Gutiérrez,14.0,German Grand Prix,2014
22342,909,824,206,17,17,15,15,15,0.0,66,\N,\N,57,16,82.522,199.539,11,Jules,Bianchi,Jules Bianchi,18.0,German Grand Prix,2014
22343,909,155,207,10,19,16,16,16,0.0,65,\N,\N,50,18,82.866,198.711,12,Kamui,Kobayashi,Kamui Kobayashi,20.0,German Grand Prix,2014
22344,909,820,206,4,21,17,17,17,0.0,65,\N,\N,50,19,83.035,198.306,12,Max,Chilton,Max Chilton,21.0,German Grand Prix,2014
22345,909,828,207,9,22,18,18,18,0.0,65,\N,\N,49,20,83.23,197.842,12,Marcus,Ericsson,Marcus Ericsson,22.0,German Grand Prix,2014
22346,909,16,15,99,15,\N,R,19,0.0,47,\N,\N,41,17,82.529,199.522,23,Adrian,Sutil,Adrian Sutil,17.0,German Grand Prix,2014
22347,909,826,5,26,8,\N,R,20,0.0,44,\N,\N,34,14,82.179,200.372,44,Daniil,Kvyat,Daniil Kvyat,8.0,German Grand Prix,2014
22348,909,154,208,8,14,\N,R,21,0.0,26,\N,\N,26,21,84.137,195.709,47,Romain,Grosjean,Romain Grosjean,15.0,German Grand Prix,2014
22349,909,13,3,19,3,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,4,Felipe,Massa,Felipe Massa,3.0,German Grand Prix,2014
22350,910,817,9,3,4,1,1,1,25.0,70,53:05.1,6785058,58,2,86.608,182.103,1,Daniel,Ricciardo,Daniel Ricciardo,4.0,Hungarian Grand Prix,2014
22351,910,4,6,14,5,2,2,2,18.0,70,5.225,6790283,40,5,87.419,180.413,1,Fernando,Alonso,Fernando Alonso,5.0,Hungarian Grand Prix,2014
22352,910,1,131,44,22,3,3,3,15.0,70,5.857,6790915,36,4,87.38,180.494,1,Lewis,Hamilton,Lewis Hamilton,21.0,Hungarian Grand Prix,2014
22353,910,3,131,6,1,4,4,4,12.0,70,6.361,6791419,64,1,85.724,183.981,1,Nico,Rosberg,Nico Rosberg,1.0,Hungarian Grand Prix,2014
22354,910,13,3,19,6,5,5,5,10.0,70,29.841,6814899,51,7,88.229,178.757,1,Felipe,Massa,Felipe Massa,6.0,Hungarian Grand Prix,2014
22355,910,8,6,7,16,6,6,6,8.0,70,31.491,6816549,47,6,87.983,179.257,1,Kimi,Räikkönen,Kimi Räikkönen,17.0,Hungarian Grand Prix,2014
22356,910,20,9,1,2,7,7,7,6.0,70,40.964,6826022,52,9,88.746,177.716,1,Sebastian,Vettel,Sebastian Vettel,2.0,Hungarian Grand Prix,2014
22357,910,822,3,77,3,8,8,8,4.0,70,41.344,6826402,63,3,86.85,181.595,1,Valtteri,Bottas,Valtteri Bottas,3.0,Hungarian Grand Prix,2014
22358,910,818,5,25,8,9,9,9,2.0,70,58.527,6843585,31,11,89.12,176.97,1,Jean-Éric,Vergne,Jean-Éric Vergne,8.0,Hungarian Grand Prix,2014
22359,910,18,1,22,7,10,10,10,1.0,70,+1:07.280,6852338,50,13,89.156,176.898,1,Jenson,Button,Jenson Button,7.0,Hungarian Grand Prix,2014
22360,910,16,15,99,11,11,11,11,0.0,70,+1:08.169,6853227,41,8,88.704,177.8,1,Adrian,Sutil,Adrian Sutil,12.0,Hungarian Grand Prix,2014
22361,910,825,1,20,21,12,12,12,0.0,70,+1:18.465,6863523,41,10,88.883,177.442,1,Kevin,Magnussen,Kevin Magnussen,10.0,Hungarian Grand Prix,2014
22362,910,813,208,13,20,13,13,13,0.0,70,+1:24.024,6869082,45,12,89.128,176.954,1,Pastor,Maldonado,Pastor Maldonado,22.0,Hungarian Grand Prix,2014
22363,910,826,5,26,10,14,14,14,0.0,69,\N,\N,51,14,89.401,176.414,11,Daniil,Kvyat,Daniil Kvyat,11.0,Hungarian Grand Prix,2014
22364,910,824,206,17,15,15,15,15,0.0,69,\N,\N,49,16,89.883,175.468,11,Jules,Bianchi,Jules Bianchi,16.0,Hungarian Grand Prix,2014
22365,910,820,206,4,18,16,16,16,0.0,69,\N,\N,47,15,89.499,176.22,11,Max,Chilton,Max Chilton,19.0,Hungarian Grand Prix,2014
22366,910,821,15,21,13,\N,R,17,0.0,33,\N,\N,29,18,90.485,174.3,31,Esteban,Gutiérrez,Esteban Gutiérrez,14.0,Hungarian Grand Prix,2014
22367,910,155,207,10,17,\N,R,18,0.0,26,\N,\N,21,19,92.888,169.791,31,Kamui,Kobayashi,Kamui Kobayashi,18.0,Hungarian Grand Prix,2014
22368,910,815,10,11,12,\N,R,19,0.0,23,\N,\N,21,17,90.28,174.696,3,Sergio,Pérez,Sergio Pérez,13.0,Hungarian Grand Prix,2014
22369,910,807,10,27,9,\N,R,20,0.0,16,\N,\N,14,20,101.151,155.921,3,Nico,Hülkenberg,Nico Hülkenberg,9.0,Hungarian Grand Prix,2014
22370,910,154,208,8,14,\N,R,21,0.0,11,\N,\N,7,21,106.312,148.352,3,Romain,Grosjean,Romain Grosjean,15.0,Hungarian Grand Prix,2014
22371,910,828,207,9,19,\N,R,22,0.0,8,\N,\N,6,22,108.459,145.415,3,Marcus,Ericsson,Marcus Ericsson,20.0,Hungarian Grand Prix,2014
22373,911,817,9,3,5,1,1,1,25.0,44,24:36.6,5076556,44,6,112.974,223.187,1,Daniel,Ricciardo,Daniel Ricciardo,5.0,Belgian Grand Prix,2014
22374,911,3,131,6,1,2,2,2,18.0,44,3.383,5079939,36,1,110.511,228.161,1,Nico,Rosberg,Nico Rosberg,1.0,Belgian Grand Prix,2014
22375,911,822,3,77,6,3,3,3,15.0,44,28.032,5104588,40,4,112.716,223.698,1,Valtteri,Bottas,Valtteri Bottas,6.0,Belgian Grand Prix,2014
22376,911,8,6,7,8,4,4,4,12.0,44,36.815,5113371,39,13,114.09,221.004,1,Kimi,Räikkönen,Kimi Räikkönen,8.0,Belgian Grand Prix,2014
22377,911,20,9,1,3,5,5,5,10.0,44,52.196,5128752,36,5,112.953,223.229,1,Sebastian,Vettel,Sebastian Vettel,3.0,Belgian Grand Prix,2014
22378,911,18,1,22,10,6,6,6,8.0,44,54.58,5131136,38,8,113.483,222.186,1,Jenson,Button,Jenson Button,10.0,Belgian Grand Prix,2014
22379,911,4,6,14,4,7,7,7,6.0,44,+1:01.162,5137718,29,11,113.879,221.413,1,Fernando,Alonso,Fernando Alonso,4.0,Belgian Grand Prix,2014
22380,911,815,10,11,13,8,8,8,4.0,44,+1:04.293,5140849,28,16,114.532,220.151,1,Sergio,Pérez,Sergio Pérez,13.0,Belgian Grand Prix,2014
22381,911,826,5,26,11,9,9,9,2.0,44,+1:05.347,5141903,26,14,114.159,220.87,1,Daniil,Kvyat,Daniil Kvyat,11.0,Belgian Grand Prix,2014
22382,911,807,10,27,18,10,10,10,1.0,44,+1:05.697,5142253,40,9,113.612,221.934,1,Nico,Hülkenberg,Nico Hülkenberg,18.0,Belgian Grand Prix,2014
22383,911,818,5,25,12,11,11,11,0.0,44,+1:11.920,5148476,31,7,113.276,222.592,1,Jean-Éric,Vergne,Jean-Éric Vergne,12.0,Belgian Grand Prix,2014
22384,911,825,1,20,7,12,12,12,0.0,44,+1:14.262,5150818,28,15,114.203,220.785,1,Kevin,Magnussen,Kevin Magnussen,7.0,Belgian Grand Prix,2014
22385,911,13,3,19,9,13,13,13,0.0,44,+1:15.975,5152531,37,3,112.512,224.104,1,Felipe,Massa,Felipe Massa,9.0,Belgian Grand Prix,2014
22386,911,16,15,99,14,14,14,14,0.0,44,+1:22.447,5159003,36,2,112.413,224.301,1,Adrian,Sutil,Adrian Sutil,14.0,Belgian Grand Prix,2014
22387,911,821,15,21,20,15,15,15,0.0,44,+1:30.825,5167381,32,12,114,221.178,1,Esteban,Gutiérrez,Esteban Gutiérrez,20.0,Belgian Grand Prix,2014
22388,911,820,206,4,19,16,16,16,0.0,43,\N,\N,31,17,115.247,218.785,11,Max,Chilton,Max Chilton,19.0,Belgian Grand Prix,2014
22389,911,828,207,9,22,17,17,17,0.0,43,\N,\N,26,19,115.9,217.553,11,Marcus,Ericsson,Marcus Ericsson,22.0,Belgian Grand Prix,2014
22390,911,824,206,17,16,18,18,18,0.0,39,\N,\N,32,20,116.347,216.717,6,Jules,Bianchi,Jules Bianchi,16.0,Belgian Grand Prix,2014
22391,911,1,131,44,2,\N,R,19,0.0,38,\N,\N,33,10,113.707,221.748,31,Lewis,Hamilton,Lewis Hamilton,2.0,Belgian Grand Prix,2014
22392,911,154,208,8,15,\N,R,20,0.0,33,\N,\N,21,18,115.649,218.025,31,Romain,Grosjean,Romain Grosjean,15.0,Belgian Grand Prix,2014
22393,911,813,208,13,17,\N,R,21,0.0,1,\N,\N,\N,0,\N,\N,26,Pastor,Maldonado,Pastor Maldonado,17.0,Belgian Grand Prix,2014
22394,911,827,207,45,21,\N,R,22,0.0,1,\N,\N,\N,0,\N,\N,131,André,Lotterer,André Lotterer,21.0,Belgian Grand Prix,2014
22395,912,1,131,44,1,1,1,1,25.0,53,19:10.2,4750236,29,1,88.004,236.975,1,Lewis,Hamilton,Lewis Hamilton,1.0,Italian Grand Prix,2014
22396,912,3,131,6,2,2,2,2,18.0,53,3.175,4753411,51,2,88.206,236.432,1,Nico,Rosberg,Nico Rosberg,2.0,Italian Grand Prix,2014
22397,912,13,3,19,4,3,3,3,15.0,53,25.026,4775262,46,3,88.342,236.068,1,Felipe,Massa,Felipe Massa,4.0,Italian Grand Prix,2014
22398,912,822,3,77,3,4,4,4,12.0,53,40.786,4791022,50,5,88.559,235.49,1,Valtteri,Bottas,Valtteri Bottas,3.0,Italian Grand Prix,2014
22399,912,817,9,3,9,5,5,5,10.0,53,50.309,4800545,53,6,88.588,235.413,1,Daniel,Ricciardo,Daniel Ricciardo,9.0,Italian Grand Prix,2014
22400,912,20,9,1,8,6,6,6,8.0,53,59.965,4810201,34,10,89.141,233.952,1,Sebastian,Vettel,Sebastian Vettel,8.0,Italian Grand Prix,2014
22401,912,815,10,11,10,7,7,7,6.0,53,+1:02.518,4812754,35,8,89.107,234.042,1,Sergio,Pérez,Sergio Pérez,10.0,Italian Grand Prix,2014
22402,912,18,1,22,6,8,8,8,4.0,53,+1:03.063,4813299,35,11,89.245,233.68,1,Jenson,Button,Jenson Button,6.0,Italian Grand Prix,2014
22403,912,8,6,7,11,9,9,9,2.0,53,+1:03.535,4813771,43,7,88.942,234.476,1,Kimi,Räikkönen,Kimi Räikkönen,12.0,Italian Grand Prix,2014
22404,912,825,1,20,5,10,10,10,1.0,53,+1:06.171,4816407,34,12,89.283,233.58,1,Kevin,Magnussen,Kevin Magnussen,5.0,Italian Grand Prix,2014
22405,912,826,5,26,21,11,11,11,0.0,53,+1:11.184,4821420,51,4,88.486,235.684,1,Daniil,Kvyat,Daniil Kvyat,11.0,Italian Grand Prix,2014
22406,912,807,10,27,13,12,12,12,0.0,53,+1:12.606,4822842,35,13,89.366,233.363,1,Nico,Hülkenberg,Nico Hülkenberg,14.0,Italian Grand Prix,2014
22407,912,818,5,25,12,13,13,13,0.0,53,+1:13.093,4823329,39,9,89.121,234.005,1,Jean-Éric,Vergne,Jean-Éric Vergne,13.0,Italian Grand Prix,2014
22408,912,813,208,13,16,14,14,14,0.0,52,\N,\N,32,17,89.856,232.091,11,Pastor,Maldonado,Pastor Maldonado,17.0,Italian Grand Prix,2014
22409,912,16,15,99,14,15,15,15,0.0,52,\N,\N,46,14,89.375,233.34,11,Adrian,Sutil,Adrian Sutil,15.0,Italian Grand Prix,2014
22410,912,154,208,8,17,16,16,16,0.0,52,\N,\N,38,18,90.083,231.506,11,Romain,Grosjean,Romain Grosjean,18.0,Italian Grand Prix,2014
22411,912,155,207,10,18,17,17,17,0.0,52,\N,\N,35,21,90.758,229.784,11,Kamui,Kobayashi,Kamui Kobayashi,19.0,Italian Grand Prix,2014
22412,912,824,206,17,19,18,18,18,0.0,52,\N,\N,51,20,90.521,230.386,11,Jules,Bianchi,Jules Bianchi,20.0,Italian Grand Prix,2014
22413,912,821,15,21,15,19,19,19,0.0,51,\N,\N,40,15,89.449,233.147,12,Esteban,Gutiérrez,Esteban Gutiérrez,16.0,Italian Grand Prix,2014
22414,912,828,207,9,22,20,20,20,0.0,51,\N,\N,47,19,90.28,231.001,12,Marcus,Ericsson,Marcus Ericsson,22.0,Italian Grand Prix,2014
22415,912,4,6,14,7,\N,R,21,0.0,28,\N,\N,23,16,89.68,232.546,5,Fernando,Alonso,Fernando Alonso,7.0,Italian Grand Prix,2014
22416,912,820,206,4,20,\N,R,22,0.0,5,\N,\N,5,22,92.569,225.289,3,Max,Chilton,Max Chilton,21.0,Italian Grand Prix,2014
22417,913,1,131,44,1,1,1,1,25.0,60,00:04.8,7204795,39,1,110.417,165.137,1,Lewis,Hamilton,Lewis Hamilton,1.0,Singapore Grand Prix,2014
22418,913,20,9,1,4,2,2,2,18.0,60,13.534,7218329,27,8,112.519,162.052,1,Sebastian,Vettel,Sebastian Vettel,4.0,Singapore Grand Prix,2014
22419,913,817,9,3,3,3,3,3,15.0,60,14.273,7219068,30,9,112.569,161.98,1,Daniel,Ricciardo,Daniel Ricciardo,3.0,Singapore Grand Prix,2014
22420,913,4,6,14,5,4,4,4,12.0,60,15.389,7220184,27,6,112.115,162.636,1,Fernando,Alonso,Fernando Alonso,5.0,Singapore Grand Prix,2014
22421,913,13,3,19,6,5,5,5,10.0,60,42.161,7246956,27,13,113.283,160.959,1,Felipe,Massa,Felipe Massa,6.0,Singapore Grand Prix,2014
22422,913,818,5,25,12,6,6,6,8.0,60,56.801,7261596,48,4,111.937,162.895,1,Jean-Éric,Vergne,Jean-Éric Vergne,12.0,Singapore Grand Prix,2014
22423,913,815,10,11,15,7,7,7,6.0,60,59.038,7263833,46,5,112.007,162.793,1,Sergio,Pérez,Sergio Pérez,15.0,Singapore Grand Prix,2014
22424,913,8,6,7,7,8,8,8,4.0,60,+1:00.641,7265436,28,11,112.872,161.545,1,Kimi,Räikkönen,Kimi Räikkönen,7.0,Singapore Grand Prix,2014
22425,913,807,10,27,13,9,9,9,2.0,60,+1:01.661,7266456,27,10,112.762,161.703,1,Nico,Hülkenberg,Nico Hülkenberg,13.0,Singapore Grand Prix,2014
22426,913,825,1,20,9,10,10,10,1.0,60,+1:02.230,7267025,48,2,111.639,163.33,1,Kevin,Magnussen,Kevin Magnussen,9.0,Singapore Grand Prix,2014
22427,913,822,3,77,8,11,11,11,0.0,60,+1:05.065,7269860,25,7,112.515,162.058,1,Valtteri,Bottas,Valtteri Bottas,8.0,Singapore Grand Prix,2014
22428,913,813,208,13,18,12,12,12,0.0,60,+1:06.915,7271710,26,12,113.213,161.059,1,Pastor,Maldonado,Pastor Maldonado,18.0,Singapore Grand Prix,2014
22429,913,154,208,8,16,13,13,13,0.0,60,+1:08.029,7272824,25,15,113.543,160.591,1,Romain,Grosjean,Romain Grosjean,16.0,Singapore Grand Prix,2014
22430,913,826,5,26,10,14,14,14,0.0,60,+1:12.008,7276803,45,3,111.761,163.151,1,Daniil,Kvyat,Daniil Kvyat,10.0,Singapore Grand Prix,2014
22431,913,828,207,9,22,15,15,15,0.0,60,+1:34.188,7298983,14,19,115.416,157.985,1,Marcus,Ericsson,Marcus Ericsson,22.0,Singapore Grand Prix,2014
22432,913,824,206,17,19,16,16,16,0.0,60,+1:34.543,7299338,47,14,113.538,160.598,1,Jules,Bianchi,Jules Bianchi,19.0,Singapore Grand Prix,2014
22433,913,820,206,4,21,17,17,17,0.0,59,\N,\N,43,17,113.807,160.218,11,Max,Chilton,Max Chilton,21.0,Singapore Grand Prix,2014
22434,913,18,1,22,11,\N,R,18,0.0,52,\N,\N,16,16,113.707,160.359,31,Jenson,Button,Jenson Button,11.0,Singapore Grand Prix,2014
22435,913,16,15,99,17,\N,R,19,0.0,40,\N,\N,10,18,113.948,160.02,34,Adrian,Sutil,Adrian Sutil,17.0,Singapore Grand Prix,2014
22436,913,821,15,21,14,\N,R,20,0.0,17,\N,\N,6,20,115.684,157.619,10,Esteban,Gutiérrez,Esteban Gutiérrez,14.0,Singapore Grand Prix,2014
22437,913,3,131,6,2,\N,R,21,0.0,13,\N,\N,5,21,116.769,156.154,10,Nico,Rosberg,Nico Rosberg,2.0,Singapore Grand Prix,2014
22438,913,155,207,10,20,\N,W,22,0.0,0,\N,\N,\N,0,\N,\N,131,Kamui,Kobayashi,Kamui Kobayashi,20.0,Singapore Grand Prix,2014
22439,914,1,131,44,2,1,1,1,25.0,44,51:43.0,6703021,39,1,111.6,187.322,1,Lewis,Hamilton,Lewis Hamilton,2.0,Japanese Grand Prix,2014
22440,914,3,131,6,1,2,2,2,18.0,44,9.18,6712201,15,6,112.551,185.739,1,Nico,Rosberg,Nico Rosberg,1.0,Japanese Grand Prix,2014
22441,914,20,9,1,9,3,3,3,15.0,44,29.122,6732143,32,3,111.915,186.795,1,Sebastian,Vettel,Sebastian Vettel,9.0,Japanese Grand Prix,2014
22442,914,817,9,3,6,4,4,4,12.0,44,38.818,6741839,38,4,112.231,186.269,1,Daniel,Ricciardo,Daniel Ricciardo,6.0,Japanese Grand Prix,2014
22443,914,18,1,22,8,5,5,5,10.0,44,+1:07.550,6770571,33,2,111.721,187.119,1,Jenson,Button,Jenson Button,8.0,Japanese Grand Prix,2014
22444,914,822,3,77,3,6,6,6,8.0,44,+1:53.773,6816794,41,13,114.103,183.213,1,Valtteri,Bottas,Valtteri Bottas,3.0,Japanese Grand Prix,2014
22445,914,13,3,19,4,7,7,7,6.0,44,+1:55.126,6818147,39,8,113.45,184.267,1,Felipe,Massa,Felipe Massa,4.0,Japanese Grand Prix,2014
22446,914,807,10,27,13,8,8,8,4.0,44,+1:55.948,6818969,28,7,112.814,185.306,1,Nico,Hülkenberg,Nico Hülkenberg,14.0,Japanese Grand Prix,2014
22447,914,818,5,25,20,9,9,9,2.0,44,+2:07.638,6830659,35,11,113.562,184.086,1,Jean-Éric,Vergne,Jean-Éric Vergne,11.0,Japanese Grand Prix,2014
22448,914,815,10,11,11,10,10,10,1.0,43,\N,\N,27,10,113.556,184.095,11,Sergio,Pérez,Sergio Pérez,12.0,Japanese Grand Prix,2014
22449,914,826,5,26,12,11,11,11,0.0,43,\N,\N,25,12,114.021,183.345,11,Daniil,Kvyat,Daniil Kvyat,13.0,Japanese Grand Prix,2014
22450,914,8,6,7,10,12,12,12,0.0,43,\N,\N,36,5,112.426,185.946,11,Kimi,Räikkönen,Kimi Räikkönen,10.0,Japanese Grand Prix,2014
22451,914,821,15,21,15,13,13,13,0.0,43,\N,\N,40,17,115.372,181.198,11,Esteban,Gutiérrez,Esteban Gutiérrez,16.0,Japanese Grand Prix,2014
