resultId,raceId,driverId,constructorId,number,grid,finishPosition,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,forename,surname,driverName,gridPosition,Grand Prix,year,totalPitTime_ms,totalPitTime_s,positionsChange,pitEffect
25144,1060,853,210,9,20,19.0,19,19,0.0,69,\N,\N,49,19,69.757,222.842,12,Nikita,Mazepin,Nikita Mazepin,20.0,Austrian Grand Prix,2021,45182.0,45.182,1.0,0.02213270771546191
25145,1060,839,214,31,17,,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Esteban,Ocon,Esteban Ocon,17.0,Austrian Grand Prix,2021,,,,
25146,1061,1,131,44,2,1.0,1,1,25.0,52,58:23.3,7103284,45,2,89.699,236.43,1,Lewis,Hamilton,Lewis Hamilton,1.0,British Grand Prix,2021,2088642.0,2088.642,0.0,0.0
25147,1061,844,6,16,4,2.0,2,2,18.0,52,3.871,7107155,45,5,90.569,234.159,1,Charles,Leclerc,Charles Leclerc,4.0,British Grand Prix,2021,2076164.0,2076.164,2.0,0.0009633150367697349
25148,1061,822,131,77,3,3.0,3,3,15.0,52,11.125,7114409,45,4,90.524,234.275,1,Valtteri,Bottas,Valtteri Bottas,3.0,British Grand Prix,2021,2077358.0,2077.358,0.0,0.0
25149,1061,846,1,4,5,4.0,4,4,12.0,52,28.573,7131857,44,9,91.42,231.979,1,Lando,Norris,Lando Norris,6.0,British Grand Prix,2021,2083924.0,2083.924,2.0,0.0009597278979463742
25150,1061,817,1,3,6,5.0,5,5,10.0,52,42.624,7145908,51,8,91.284,232.325,1,Daniel,Ricciardo,Daniel Ricciardo,7.0,British Grand Prix,2021,2080098.0,2080.098,2.0,0.0009614931604184034
25151,1061,832,6,55,10,6.0,6,6,8.0,52,43.454,7146738,51,7,91.223,232.48,1,Carlos,Sainz,Carlos Sainz,9.0,British Grand Prix,2021,2096631.0,2096.631,3.0,0.0014308669479751088
25152,1061,4,214,14,7,7.0,7,7,6.0,52,+1:12.093,7175377,48,10,91.698,231.276,1,Fernando,Alonso,Fernando Alonso,11.0,British Grand Prix,2021,2088323.0,2088.323,4.0,0.0019154125104210414
25153,1061,840,117,18,14,8.0,8,8,4.0,52,+1:14.289,7177573,48,12,91.992,230.537,1,Lance,Stroll,Lance Stroll,15.0,British Grand Prix,2021,2096074.0,2096.074,7.0,0.003339576751584152
25154,1061,839,214,31,9,9.0,9,9,2.0,52,+1:16.162,7179446,48,14,92.21,229.992,1,Esteban,Ocon,Esteban Ocon,13.0,British Grand Prix,2021,2095766.0,2095.766,4.0,0.001908610026119328
25155,1061,852,213,22,16,10.0,10,10,1.0,52,+1:22.065,7185349,51,6,90.826,233.497,1,Yuki,Tsunoda,Yuki Tsunoda,16.0,British Grand Prix,2021,2104829.0,2104.829,6.0,0.00285058786248194
25156,1061,842,213,10,11,11.0,11,11,0.0,52,+1:25.327,7188611,52,3,90.266,234.945,1,Pierre,Gasly,Pierre Gasly,12.0,British Grand Prix,2021,2124109.0,2124.109,1.0,0.00047078563294068244
25157,1061,847,3,63,12,12.0,12,12,0.0,51,\N,\N,49,13,92.049,230.394,11,George,Russell,George Russell,8.0,British Grand Prix,2021,2100355.0,2100.355,-4.0,-0.0019044399637204187
25158,1061,841,51,99,15,13.0,13,13,0.0,51,\N,\N,49,15,92.346,229.653,11,Antonio,Giovinazzi,Antonio Giovinazzi,14.0,British Grand Prix,2021,2098387.0,2098.387,1.0,0.00047655651698185316
25159,1061,849,3,6,17,14.0,14,14,0.0,51,\N,\N,51,16,92.477,229.328,11,Nicholas,Latifi,Nicholas Latifi,18.0,British Grand Prix,2021,2104707.0,2104.707,4.0,0.0019005020651330566
25160,1061,8,51,7,13,15.0,15,15,0.0,51,\N,\N,48,11,91.895,230.78,11,Kimi,Räikkönen,Kimi Räikkönen,17.0,British Grand Prix,2021,2091094.0,2091.094,2.0,0.0009564371568183927
25161,1061,815,9,11,0,16.0,16,16,0.0,51,\N,\N,50,1,88.617,239.317,11,Sergio,Pérez,Sergio Pérez,5.0,British Grand Prix,2021,2161227.0,2161.227,-11.0,-0.0050897013594592335
25162,1061,853,210,9,19,17.0,17,17,0.0,51,\N,\N,51,18,92.909,228.262,11,Nikita,Mazepin,Nikita Mazepin,20.0,British Grand Prix,2021,2106230.0,2106.23,3.0,0.0014243458691595885
25163,1061,854,210,47,18,18.0,18,18,0.0,51,\N,\N,50,17,92.862,228.377,11,Mick,Schumacher,Mick Schumacher,19.0,British Grand Prix,2021,2105047.0,2105.047,1.0,0.0004750487756330381
25164,1061,20,117,5,8,,R,19,0.0,40,\N,\N,35,19,93.059,227.894,31,Sebastian,Vettel,Sebastian Vettel,10.0,British Grand Prix,2021,2083367.0,2083.367,,
25165,1061,830,9,33,1,,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,Max,Verstappen,Max Verstappen,2.0,British Grand Prix,2021,,,,
25166,1062,839,214,31,8,1.0,1,1,25.0,70,04:43.2,7483199,54,5,81.421,193.704,1,Esteban,Ocon,Esteban Ocon,8.0,Hungarian Grand Prix,2021,1511354.0,1511.354,7.0,0.004631608478225485
25167,1062,1,131,44,1,2.0,2,2,18.0,70,2.736,7485935,49,2,78.715,200.363,1,Lewis,Hamilton,Lewis Hamilton,1.0,Hungarian Grand Prix,2021,1513714.0,1513.714,-1.0,-0.0006606267762602447
25168,1062,832,6,55,15,3.0,3,3,15.0,70,15.018,7498217,54,6,81.423,193.699,1,Carlos,Sainz,Carlos Sainz,15.0,Hungarian Grand Prix,2021,1517264.0,1517.264,12.0,0.007908972993493552
25169,1062,4,214,14,9,4.0,4,4,12.0,70,15.651,7498850,41,3,80.359,196.264,1,Fernando,Alonso,Fernando Alonso,9.0,Hungarian Grand Prix,2021,1513624.0,1513.624,5.0,0.00330333028546059
25170,1062,842,213,10,5,5.0,5,5,11.0,70,+1:03.614,7546813,70,1,78.394,201.183,1,Pierre,Gasly,Pierre Gasly,5.0,Hungarian Grand Prix,2021,1540292.0,1540.292,0.0,0.0
25171,1062,852,213,22,16,6.0,6,6,8.0,70,+1:15.803,7559002,43,10,82.45,191.286,1,Yuki,Tsunoda,Yuki Tsunoda,16.0,Hungarian Grand Prix,2021,1516189.0,1516.189,10.0,0.006595483808417024
25172,1062,849,3,6,18,7.0,7,7,6.0,70,+1:17.910,7561109,62,14,82.831,190.406,1,Nicholas,Latifi,Nicholas Latifi,18.0,Hungarian Grand Prix,2021,1516220.0,1516.22,11.0,0.007254883855904816
25173,1062,847,3,63,17,8.0,8,8,4.0,70,+1:19.094,7562293,62,9,82.112,192.074,1,George,Russell,George Russell,17.0,Hungarian Grand Prix,2021,1509047.0,1509.047,9.0,0.0059640289533725585
25174,1062,830,9,33,3,9.0,9,9,2.0,70,+1:20.244,7563443,43,4,80.945,194.843,1,Max,Verstappen,Max Verstappen,3.0,Hungarian Grand Prix,2021,1556058.0,1556.058,-6.0,-0.00385589740228192
25175,1062,8,51,7,13,10.0,10,10,1.0,69,\N,\N,58,8,81.518,193.473,11,Kimi,Räikkönen,Kimi Räikkönen,13.0,Hungarian Grand Prix,2021,1550924.0,1550.924,3.0,0.001934330760243571
25176,1062,817,1,3,11,11.0,11,11,0.0,69,\N,\N,58,13,82.802,190.473,11,Daniel,Ricciardo,Daniel Ricciardo,11.0,Hungarian Grand Prix,2021,1513242.0,1513.242,0.0,0.0
25177,1062,854,210,47,20,12.0,12,12,0.0,69,\N,\N,44,11,82.711,190.683,11,Mick,Schumacher,Mick Schumacher,20.0,Hungarian Grand Prix,2021,1515968.0,1515.968,8.0,0.005277156246042133
25178,1062,841,51,99,0,13.0,13,13,0.0,69,\N,\N,44,12,82.736,190.625,11,Antonio,Giovinazzi,Antonio Giovinazzi,14.0,Hungarian Grand Prix,2021,1570886.0,1570.886,1.0,0.0006365834312610845
25179,1062,853,210,9,19,,R,14,0.0,3,\N,\N,\N,0,\N,\N,4,Nikita,Mazepin,Nikita Mazepin,19.0,Hungarian Grand Prix,2021,1481135.0,1481.135,,
25180,1062,846,1,4,6,,R,15,0.0,2,\N,\N,\N,0,\N,\N,4,Lando,Norris,Lando Norris,6.0,Hungarian Grand Prix,2021,38267.0,38.267,,
25181,1062,822,131,77,2,,R,16,0.0,0,\N,\N,\N,0,\N,\N,4,Valtteri,Bottas,Valtteri Bottas,2.0,Hungarian Grand Prix,2021,,,,
25182,1062,815,9,11,4,,R,17,0.0,0,\N,\N,\N,0,\N,\N,4,Sergio,Pérez,Sergio Pérez,4.0,Hungarian Grand Prix,2021,,,,
25183,1062,844,6,16,7,,R,18,0.0,0,\N,\N,\N,0,\N,\N,4,Charles,Leclerc,Charles Leclerc,7.0,Hungarian Grand Prix,2021,,,,
25184,1062,840,117,18,12,,R,19,0.0,0,\N,\N,\N,0,\N,\N,4,Lance,Stroll,Lance Stroll,12.0,Hungarian Grand Prix,2021,,,,
25185,1062,20,117,5,10,,D,20,0.0,70,\N,\N,60,7,81.459,193.613,2,Sebastian,Vettel,Sebastian Vettel,10.0,Hungarian Grand Prix,2021,1515475.0,1515.475,,
25186,1063,830,9,33,1,1.0,1,1,12.5,1,03:27.1,207071,\N,0,\N,\N,1,Max,Verstappen,Max Verstappen,1.0,Belgian Grand Prix,2021,,,0.0,
25187,1063,847,3,63,2,2.0,2,2,9.0,1,1.995,209066,\N,0,\N,\N,1,George,Russell,George Russell,2.0,Belgian Grand Prix,2021,,,0.0,
25188,1063,1,131,44,3,3.0,3,3,7.5,1,2.601,209672,\N,0,\N,\N,1,Lewis,Hamilton,Lewis Hamilton,3.0,Belgian Grand Prix,2021,,,0.0,
25189,1063,817,1,3,4,4.0,4,4,6.0,1,4.496,211567,\N,0,\N,\N,1,Daniel,Ricciardo,Daniel Ricciardo,4.0,Belgian Grand Prix,2021,,,0.0,
25190,1063,20,117,5,5,5.0,5,5,5.0,1,7.479,214550,\N,0,\N,\N,1,Sebastian,Vettel,Sebastian Vettel,5.0,Belgian Grand Prix,2021,,,0.0,
25191,1063,842,213,10,6,6.0,6,6,4.0,1,10.177,217248,\N,0,\N,\N,1,Pierre,Gasly,Pierre Gasly,6.0,Belgian Grand Prix,2021,,,0.0,
25192,1063,839,214,31,8,7.0,7,7,3.0,1,11.579,218650,\N,0,\N,\N,1,Esteban,Ocon,Esteban Ocon,9.0,Belgian Grand Prix,2021,,,2.0,
25193,1063,844,6,16,9,8.0,8,8,2.0,1,12.608,219679,\N,0,\N,\N,1,Charles,Leclerc,Charles Leclerc,11.0,Belgian Grand Prix,2021,,,3.0,
25194,1063,849,3,6,10,9.0,9,9,1.0,1,15.485,222556,\N,0,\N,\N,1,Nicholas,Latifi,Nicholas Latifi,12.0,Belgian Grand Prix,2021,,,3.0,
25195,1063,832,6,55,11,10.0,10,10,0.5,1,16.166,223237,\N,0,\N,\N,1,Carlos,Sainz,Carlos Sainz,13.0,Belgian Grand Prix,2021,,,3.0,
25196,1063,4,214,14,12,11.0,11,11,0.0,1,20.59,227661,\N,0,\N,\N,1,Fernando,Alonso,Fernando Alonso,14.0,Belgian Grand Prix,2021,,,3.0,
25197,1063,822,131,77,13,12.0,12,12,0.0,1,22.414,229485,\N,0,\N,\N,1,Valtteri,Bottas,Valtteri Bottas,8.0,Belgian Grand Prix,2021,,,-4.0,
25198,1063,841,51,99,14,13.0,13,13,0.0,1,24.163,231234,\N,0,\N,\N,1,Antonio,Giovinazzi,Antonio Giovinazzi,16.0,Belgian Grand Prix,2021,,,3.0,
25199,1063,846,1,4,15,14.0,14,14,0.0,1,27.11,234181,\N,0,\N,\N,1,Lando,Norris,Lando Norris,10.0,Belgian Grand Prix,2021,,,-4.0,
25200,1063,852,213,22,16,15.0,15,15,0.0,1,28.329,235400,\N,0,\N,\N,1,Yuki,Tsunoda,Yuki Tsunoda,17.0,Belgian Grand Prix,2021,,,2.0,
25201,1063,854,210,47,17,16.0,16,16,0.0,1,29.507,236578,\N,0,\N,\N,1,Mick,Schumacher,Mick Schumacher,18.0,Belgian Grand Prix,2021,,,2.0,
25202,1063,853,210,9,18,17.0,17,17,0.0,1,31.993,239064,\N,0,\N,\N,1,Nikita,Mazepin,Nikita Mazepin,20.0,Belgian Grand Prix,2021,,,3.0,
25203,1063,8,51,7,0,18.0,18,18,0.0,1,36.054,243125,\N,0,\N,\N,1,Kimi,Räikkönen,Kimi Räikkönen,19.0,Belgian Grand Prix,2021,,,1.0,
25204,1063,815,9,11,0,19.0,19,19,0.0,1,38.205,245276,\N,0,\N,\N,1,Sergio,Pérez,Sergio Pérez,7.0,Belgian Grand Prix,2021,,,-12.0,
25205,1063,840,117,18,19,20.0,20,20,0.0,1,44.108,251179,\N,0,\N,\N,1,Lance,Stroll,Lance Stroll,15.0,Belgian Grand Prix,2021,,,-5.0,
25206,1064,830,9,33,1,1.0,1,1,25.0,72,30:05.4,5405395,60,3,73.275,209.244,1,Max,Verstappen,Max Verstappen,1.0,Dutch Grand Prix,2021,37720.0,37.72,0.0,0.0
25207,1064,1,131,44,2,2.0,2,2,19.0,72,20.932,5426327,72,1,71.097,215.654,1,Lewis,Hamilton,Lewis Hamilton,2.0,Dutch Grand Prix,2021,57840.0,57.84,0.0,0.0
25208,1064,822,131,77,3,3.0,3,3,15.0,72,56.46,5461855,69,2,72.549,211.338,1,Valtteri,Bottas,Valtteri Bottas,3.0,Dutch Grand Prix,2021,40603.0,40.603,0.0,0.0
25209,1064,842,213,10,4,4.0,4,4,12.0,71,\N,\N,57,10,74.818,204.929,11,Pierre,Gasly,Pierre Gasly,4.0,Dutch Grand Prix,2021,19163.0,19.163,0.0,0.0
25210,1064,844,6,16,5,5.0,5,5,10.0,71,\N,\N,58,9,74.78,205.033,11,Charles,Leclerc,Charles Leclerc,5.0,Dutch Grand Prix,2021,19490.0,19.49,0.0,0.0
25211,1064,4,214,14,9,6.0,6,6,8.0,71,\N,\N,60,7,74.323,206.294,11,Fernando,Alonso,Fernando Alonso,9.0,Dutch Grand Prix,2021,19018.0,19.018,3.0,0.15774529393206435
25212,1064,832,6,55,6,7.0,7,7,6.0,71,\N,\N,45,13,75.26,203.725,11,Carlos,Sainz,Carlos Sainz,6.0,Dutch Grand Prix,2021,20327.0,20.327,-1.0,-0.049195651104442364
25213,1064,815,9,11,0,8.0,8,8,4.0,71,\N,\N,59,4,73.461,208.714,11,Sergio,Pérez,Sergio Pérez,16.0,Dutch Grand Prix,2021,37842.0,37.842,8.0,0.21140531684371863
25214,1064,839,214,31,8,9.0,9,9,2.0,71,\N,\N,54,8,74.675,205.321,11,Esteban,Ocon,Esteban Ocon,8.0,Dutch Grand Prix,2021,19240.0,19.24,-1.0,-0.05197505197505198
25215,1064,846,1,4,13,10.0,10,10,1.0,71,\N,\N,48,6,74.236,206.535,11,Lando,Norris,Lando Norris,13.0,Dutch Grand Prix,2021,20443.0,20.443,3.0,0.14674949860587974
25216,1064,817,1,3,10,11.0,11,11,0.0,71,\N,\N,59,11,74.92,204.65,11,Daniel,Ricciardo,Daniel Ricciardo,10.0,Dutch Grand Prix,2021,19449.0,19.449,-1.0,-0.05141652527122217
25217,1064,840,117,18,12,12.0,12,12,0.0,70,\N,\N,57,15,75.611,202.78,12,Lance,Stroll,Lance Stroll,12.0,Dutch Grand Prix,2021,19389.0,19.389,0.0,0.0
25218,1064,20,117,5,15,13.0,13,13,0.0,70,\N,\N,63,5,73.958,207.312,12,Sebastian,Vettel,Sebastian Vettel,17.0,Dutch Grand Prix,2021,37345.0,37.345,4.0,0.10710938545990092
25219,1064,841,51,99,7,14.0,14,14,0.0,70,\N,\N,66,12,75.125,204.091,12,Antonio,Giovinazzi,Antonio Giovinazzi,7.0,Dutch Grand Prix,2021,39092.0,39.092,-7.0,-0.1790647702854804
25220,1064,9,51,88,16,15.0,15,15,0.0,70,\N,\N,44,14,75.442,203.234,12,Robert,Kubica,Robert Kubica,18.0,Dutch Grand Prix,2021,19708.0,19.708,3.0,0.15222244773695962
25221,1064,849,3,6,0,16.0,16,16,0.0,70,\N,\N,25,18,75.79,202.301,12,Nicholas,Latifi,Nicholas Latifi,14.0,Dutch Grand Prix,2021,20646.0,20.646,-2.0,-0.09687106461300009
25222,1064,847,3,63,11,17.0,17,17,0.0,69,\N,\N,57,16,75.628,202.734,6,George,Russell,George Russell,11.0,Dutch Grand Prix,2021,44167.0,44.167,-6.0,-0.13584803133561255
25223,1064,854,210,47,17,18.0,18,18,0.0,69,\N,\N,36,19,75.927,201.936,13,Mick,Schumacher,Mick Schumacher,19.0,Dutch Grand Prix,2021,60151.0,60.151,1.0,0.016624827517414505
25224,1064,852,213,22,14,,R,19,0.0,48,\N,\N,44,17,75.783,202.319,131,Yuki,Tsunoda,Yuki Tsunoda,15.0,Dutch Grand Prix,2021,19850.0,19.85,,
25225,1064,853,210,9,18,,R,20,0.0,41,\N,\N,35,20,76.066,201.567,9,Nikita,Mazepin,Nikita Mazepin,20.0,Dutch Grand Prix,2021,19999.0,19.999,,
25226,1065,817,1,3,2,1.0,1,1,26.0,53,21:54.4,4914365,53,1,84.812,245.894,1,Daniel,Ricciardo,Daniel Ricciardo,5.0,Italian Grand Prix,2021,23812.0,23.812,4.0,0.16798252981689904
25227,1065,846,1,4,3,2.0,2,2,18.0,53,1.747,4916112,53,3,84.971,245.434,1,Lando,Norris,Lando Norris,4.0,Italian Grand Prix,2021,24168.0,24.168,2.0,0.0827540549486925
25228,1065,822,131,77,19,3.0,3,3,15.0,53,4.921,4919286,34,2,84.827,245.85,1,Valtteri,Bottas,Valtteri Bottas,1.0,Italian Grand Prix,2021,24308.0,24.308,-2.0,-0.08227743952608195
25229,1065,844,6,16,5,4.0,4,4,12.0,53,7.309,4921674,53,6,85.319,244.433,1,Charles,Leclerc,Charles Leclerc,8.0,Italian Grand Prix,2021,24557.0,24.557,4.0,0.1628863460520422
25230,1065,815,9,11,8,5.0,5,5,10.0,53,8.723,4923088,53,4,85.156,244.901,1,Sergio,Pérez,Sergio Pérez,9.0,Italian Grand Prix,2021,23906.0,23.906,4.0,0.16732201121057477
25231,1065,832,6,55,6,6.0,6,6,8.0,53,10.535,4924900,53,8,85.559,243.747,1,Carlos,Sainz,Carlos Sainz,7.0,Italian Grand Prix,2021,24283.0,24.283,1.0,0.041181073178767034
25232,1065,840,117,18,9,7.0,7,7,6.0,53,15.804,4930169,52,13,85.853,242.912,1,Lance,Stroll,Lance Stroll,12.0,Italian Grand Prix,2021,24846.0,24.846,5.0,0.20123963615873783
25233,1065,4,214,14,10,8.0,8,8,4.0,53,17.201,4931566,52,7,85.472,243.995,1,Fernando,Alonso,Fernando Alonso,13.0,Italian Grand Prix,2021,24797.0,24.797,5.0,0.2016372948340525
25234,1065,847,3,63,14,9.0,9,9,2.0,53,19.742,4934107,53,11,85.835,242.963,1,George,Russell,George Russell,15.0,Italian Grand Prix,2021,24156.0,24.156,6.0,0.24838549428713363
25235,1065,839,214,31,12,10.0,10,10,1.0,53,20.868,4935233,53,9,85.566,243.727,1,Esteban,Ocon,Esteban Ocon,14.0,Italian Grand Prix,2021,30333.0,30.333,4.0,0.13186958098440643
25236,1065,849,3,6,13,11.0,11,11,0.0,53,23.743,4938108,50,16,85.953,242.63,1,Nicholas,Latifi,Nicholas Latifi,16.0,Italian Grand Prix,2021,24168.0,24.168,5.0,0.20688513737173123
25237,1065,20,117,5,11,12.0,12,12,0.0,53,24.621,4938986,50,15,85.938,242.672,1,Sebastian,Vettel,Sebastian Vettel,11.0,Italian Grand Prix,2021,51084.0,51.084,-1.0,-0.019575600970949805
25238,1065,841,51,99,7,13.0,13,13,0.0,53,27.216,4941581,50,10,85.718,243.295,1,Antonio,Giovinazzi,Antonio Giovinazzi,10.0,Italian Grand Prix,2021,67741.0,67.741,-3.0,-0.04428632585878567
25239,1065,9,51,88,17,14.0,14,14,0.0,53,29.769,4944134,53,12,85.849,242.924,1,Robert,Kubica,Robert Kubica,19.0,Italian Grand Prix,2021,24501.0,24.501,5.0,0.20407330313048447
25240,1065,854,210,47,18,15.0,15,15,0.0,53,51.088,4965453,52,17,86.707,240.52,1,Mick,Schumacher,Mick Schumacher,18.0,Italian Grand Prix,2021,24714.0,24.714,3.0,0.12138868657441128
25241,1065,853,210,9,16,,R,16,0.0,41,\N,\N,41,18,87.202,239.155,131,Nikita,Mazepin,Nikita Mazepin,20.0,Italian Grand Prix,2021,80651.0,80.651,,
25242,1065,1,131,44,4,,R,17,0.0,25,\N,\N,3,14,85.87,242.864,4,Lewis,Hamilton,Lewis Hamilton,2.0,Italian Grand Prix,2021,25619.0,25.619,,
25243,1065,830,9,33,1,,R,18,0.0,25,\N,\N,25,5,85.173,244.852,4,Max,Verstappen,Max Verstappen,3.0,Italian Grand Prix,2021,32456.0,32.456,,
25244,1065,842,213,10,0,,R,19,0.0,3,\N,\N,2,19,89.005,234.31,22,Pierre,Gasly,Pierre Gasly,6.0,Italian Grand Prix,2021,,,,
25245,1065,852,213,22,0,,W,20,0.0,0,\N,\N,\N,0,\N,\N,23,Yuki,Tsunoda,Yuki Tsunoda,17.0,Italian Grand Prix,2021,,,,
25246,1066,1,131,44,4,1.0,1,1,25.0,53,30:41.0,5441001,43,2,97.575,215.76,1,Lewis,Hamilton,Lewis Hamilton,4.0,Russian Grand Prix,2021,59923.0,59.923,3.0,0.05006424911970362
25247,1066,830,9,33,20,2.0,2,2,18.0,53,53.271,5494272,28,5,98.396,213.959,1,Max,Verstappen,Max Verstappen,20.0,Russian Grand Prix,2021,60595.0,60.595,18.0,0.29705421239376184
25248,1066,832,6,55,2,3.0,3,3,15.0,53,+1:02.475,5503476,40,12,99.294,212.024,1,Carlos,Sainz,Carlos Sainz,2.0,Russian Grand Prix,2021,61392.0,61.392,-1.0,-0.016288767266093303
25249,1066,817,1,3,5,4.0,4,4,12.0,53,+1:05.607,5506608,24,9,99.124,212.388,1,Daniel,Ricciardo,Daniel Ricciardo,5.0,Russian Grand Prix,2021,64633.0,64.633,1.0,0.015471972521776803
25250,1066,822,131,77,16,5.0,5,5,10.0,53,+1:07.533,5508534,31,3,98.216,214.352,1,Valtteri,Bottas,Valtteri Bottas,7.0,Russian Grand Prix,2021,59505.0,59.505,2.0,0.033610620956222165
25251,1066,4,214,14,6,6.0,6,6,8.0,53,+1:21.321,5522322,44,6,98.686,213.331,1,Fernando,Alonso,Fernando Alonso,6.0,Russian Grand Prix,2021,60859.0,60.859,0.0,0.0
25252,1066,846,1,4,1,7.0,7,7,7.0,53,+1:27.224,5528225,39,1,97.423,216.096,1,Lando,Norris,Lando Norris,1.0,Russian Grand Prix,2021,62494.0,62.494,-6.0,-0.09600921688482095
25253,1066,8,51,7,13,8.0,8,8,4.0,53,+1:28.955,5529956,34,16,100.289,209.921,1,Kimi,Räikkönen,Kimi Räikkönen,16.0,Russian Grand Prix,2021,60233.0,60.233,8.0,0.13281755848123122
25254,1066,815,9,11,8,9.0,9,9,2.0,53,+1:30.076,5531077,45,10,99.215,212.193,1,Sergio,Pérez,Sergio Pérez,9.0,Russian Grand Prix,2021,68339.0,68.339,0.0,0.0
25255,1066,847,3,63,3,10.0,10,10,1.0,53,+1:40.551,5541552,40,18,100.596,209.28,1,George,Russell,George Russell,3.0,Russian Grand Prix,2021,62746.0,62.746,-7.0,-0.1115608963121155
25256,1066,840,117,18,7,11.0,11,11,0.0,53,+1:46.198,5547199,35,17,100.464,209.555,1,Lance,Stroll,Lance Stroll,8.0,Russian Grand Prix,2021,73365.0,73.365,-3.0,-0.04089143324473523
25257,1066,20,117,5,10,12.0,12,12,0.0,52,\N,\N,44,11,99.251,212.116,11,Sebastian,Vettel,Sebastian Vettel,11.0,Russian Grand Prix,2021,61370.0,61.37,-1.0,-0.016294606485253382
25258,1066,842,213,10,11,13.0,13,13,0.0,52,\N,\N,35,4,98.279,214.214,11,Pierre,Gasly,Pierre Gasly,12.0,Russian Grand Prix,2021,61269.0,61.269,-1.0,-0.016321467626368963
25259,1066,839,214,31,9,14.0,14,14,0.0,52,\N,\N,34,19,100.598,209.276,11,Esteban,Ocon,Esteban Ocon,10.0,Russian Grand Prix,2021,63165.0,63.165,-4.0,-0.06332620913480567
25260,1066,844,6,16,19,15.0,15,15,0.0,52,\N,\N,45,7,98.994,212.667,11,Charles,Leclerc,Charles Leclerc,15.0,Russian Grand Prix,2021,64497.0,64.497,0.0,0.0
25261,1066,841,51,99,17,16.0,16,16,0.0,52,\N,\N,39,8,99.058,212.53,11,Antonio,Giovinazzi,Antonio Giovinazzi,18.0,Russian Grand Prix,2021,64042.0,64.042,2.0,0.031229505636925767
25262,1066,852,213,22,12,17.0,17,17,0.0,52,\N,\N,42,13,99.96,210.612,11,Yuki,Tsunoda,Yuki Tsunoda,13.0,Russian Grand Prix,2021,92064.0,92.064,-4.0,-0.04344803614876608
25263,1066,853,210,9,15,18.0,18,18,0.0,51,\N,\N,24,20,101.713,206.982,12,Nikita,Mazepin,Nikita Mazepin,19.0,Russian Grand Prix,2021,64058.0,64.058,1.0,0.015610852664772547
25264,1066,849,3,6,18,19.0,19,19,0.0,47,\N,\N,42,14,100,210.528,3,Nicholas,Latifi,Nicholas Latifi,14.0,Russian Grand Prix,2021,30056.0,30.056,-5.0,-0.1663561352142667
25265,1066,854,210,47,14,,R,20,0.0,32,\N,\N,22,15,100.276,209.948,44,Mick,Schumacher,Mick Schumacher,17.0,Russian Grand Prix,2021,29996.0,29.996,,
25266,1067,822,131,77,1,1.0,1,1,26.0,58,31:04.1,5464103,58,1,90.432,212.5,1,Valtteri,Bottas,Valtteri Bottas,2.0,Turkish Grand Prix,2021,22962.0,22.962,1.0,0.04355021339604564
25267,1067,830,9,33,2,2.0,2,2,18.0,58,14.584,5478687,53,9,92.759,207.169,1,Max,Verstappen,Max Verstappen,3.0,Turkish Grand Prix,2021,22442.0,22.442,1.0,0.04455930843953302
25268,1067,815,9,11,6,3.0,3,3,15.0,58,33.471,5497574,53,4,92.459,207.841,1,Sergio,Pérez,Sergio Pérez,7.0,Turkish Grand Prix,2021,22463.0,22.463,4.0,0.17807060499488045
25269,1067,844,6,16,3,4.0,4,4,12.0,58,37.814,5501917,57,8,92.737,207.218,1,Charles,Leclerc,Charles Leclerc,4.0,Turkish Grand Prix,2021,23646.0,23.646,0.0,0.0
25270,1067,1,131,44,11,5.0,5,5,10.0,58,41.812,5505915,52,10,92.763,207.16,1,Lewis,Hamilton,Lewis Hamilton,1.0,Turkish Grand Prix,2021,22684.0,22.684,-4.0,-0.1763357432551578
25271,1067,842,213,10,4,6.0,6,6,8.0,58,44.292,5508395,50,11,92.814,207.046,1,Pierre,Gasly,Pierre Gasly,5.0,Turkish Grand Prix,2021,29310.0,29.31,-1.0,-0.0341180484476288
25272,1067,846,1,4,7,7.0,7,7,6.0,58,47.213,5511316,50,3,92.446,207.87,1,Lando,Norris,Lando Norris,8.0,Turkish Grand Prix,2021,23239.0,23.239,1.0,0.04303111149360988
25273,1067,832,6,55,19,8.0,8,8,4.0,58,51.526,5515629,49,2,91.921,209.057,1,Carlos,Sainz,Carlos Sainz,15.0,Turkish Grand Prix,2021,28353.0,28.353,7.0,0.24688745459034317
25274,1067,840,117,18,8,9.0,9,9,2.0,58,+1:22.018,5546121,58,6,92.608,207.506,1,Lance,Stroll,Lance Stroll,9.0,Turkish Grand Prix,2021,35509.0,35.509,0.0,0.0
25275,1067,839,214,31,12,10.0,10,10,1.0,57,\N,\N,24,19,94.584,203.171,11,Esteban,Ocon,Esteban Ocon,12.0,Turkish Grand Prix,2021,,,2.0,
25276,1067,841,51,99,16,11.0,11,11,0.0,57,\N,\N,57,13,92.904,206.845,11,Antonio,Giovinazzi,Antonio Giovinazzi,18.0,Turkish Grand Prix,2021,23150.0,23.15,7.0,0.3023758099352052
